ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"60001890","#X-3 Male","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"60001890",0.0000,0.0000,Main,Voestalpine USA,"60001890","",220.3600000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","","","","False","","False","False","FALSE","","","","","","","","","","","","Consumables and Accessories,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SLMOQ3MF","(Box of x3) Miffy Star Light Lamp (Original/Small)","Rhino Rhino","Mr Maria",Stock,,FIFO,50.0000,25.0000,25.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Mr Maria,"SL50MF","Miffy Star Light Lamp (Original/Small)",46.3300000,818.0400,531.7200,0.0000,0.0000,0.0000,0.0000,613.5300,531.7200,0.0000,558.3100,Yes,No,No,No Drop Ship,,0.0000,Box,640: Stock on Hand (Dear),220: Sales - Consumer,,320: COGS (Rhino),"Sales Additional Attributes","3","All prices listed are exclusive of GST","","","","","","","","","","","","","","","","","","RhinoRhino,Mr Maria,NIGHT LIGHTS,DECOR,GIFT BOXED,MIFFY AND FRIENDS,MIFFY","","","",DEPRECATED,"<p>Box of x3 Miffy Star Lights</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"618","**DNU - REFER CODE 3M-C456-12*","Printing","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"5130",0.0000,0.0000,Main,Seaga,"5130","",2.3390000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","3M-CEL456-12","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"5179","**OBGreen Ejection sponge 12mm","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,59.9500,0.0000,0.0000,65.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Sheet,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","RBVR14","","","","","","False","FALSE","","","","","","","","","","","","Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"7105401012","*R.GN. *Hard metal grinding wheel 1.2 mm - 1533 �40X1,2X�10 Z=64","Machinery, Parts & Service","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"7105401012",0.0000,0.0000,Main,SERVIFORM s.r.l. (ProForm Euro),"","7105401012",65.3200000,0.0000,0.0000,65.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,115.6856,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","","","false","false","","false","false","FALSE","","","","","","","","","","","","Machinery & Service,Machinery,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"4494",".5 x 23.8 c.b. H2 Label rule","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"LRGNU14",0.0000,0.0000,Main,August Graef GNU Gmbh,"LRGNU14","",2.5000000,4.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","LRGNU14","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Plain,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18831",".630 X 2PT X 4TPI X .032 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,8.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P002410B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19048",".630 X 2PT X 6TPI X .032 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,8.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P014510B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18846",".630 X 2PT X 6TPI X .032 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,8.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P002610B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"4496",".7 x 23.8 c.b. Duroflex-Plus","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"LRGNU21",0.0000,0.0000,Main,August Graef GNU Gmbh,"LRGNU21","",2.6500000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","LRGNU21","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Plain,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"4502",".7 x 23.8 DD H2 Label rule","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"LRGNUD01",0.0000,0.0000,Main,August Graef GNU Gmbh,"LRGNUD01","",2.5700000,5.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,2.5700,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","LRGNUD01","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Plain,Not Stocked,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"8295",".750 SBevel Cutting Rule 480mm x 2PT","Diemaking","NSR",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"FF02S.7501829",0.0000,0.0000,Main,National Steel Rule (NSR),"","",1.2960000,0.4700,0.0000,0.0000,1.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Feet,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","CA22330NSHd-480mm","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Serrated,Stocked,Coil","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"4495",".7mm x 23.8mm CB H2 Label Rule","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"LRGNU20",0.0000,0.0000,Main,August Graef GNU Gmbh,"LRGNU20","",1.7900000,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.7900,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","LRGNU20","","","","","","False","FALSE","","","","","","","","","","","","Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19122",".906 X 2PT X 5TPI X .032 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P017910C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19135",".906 X 2PT X 6TPI X .050 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P018040C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16079",".907 X 2PT BOHLER CREASE BOX","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,2.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Box,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","CB20907B","","","","","","False","FALSE","","","","","","","","","","","","Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16081",".910 X 2PT BOHLER CREASE BOX","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,1.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Box,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","CB20910B","","","","","","False","FALSE","","","","","","","","","","","","Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16085",".915 X 2PT BOHLER CREASE BOX","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,1.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Box,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","CB20915B","","","","","","False","FALSE","","","","","","","","","","","","Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"4523",".918 2ptCB DUROFLEX S/CUT COIL","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"LRGNUSUPER",0.0000,0.0000,Main,August Graef GNU Gmbh,"LRGNUSUPER","",2.4400000,9.0000,0.0000,0.0000,10.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","LRGNUSUPER","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Plain,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16946",".918 X 1.5 X 1/8""body CUP","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",2.4100000,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","G2301010","","","","","","False","FALSE","","","","","","","","","","","","Punches,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16949",".918 X 2.5mm X 3/16' CUP","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,3.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","G2301035","","","","","","False","FALSE","","","","","","","","","","","","Punches,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"16649",".918 X 2.5MM X 3/16' OB TUBE","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",1.7600000,5.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.7600,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","G1010020","","","","","","False","FALSE","","","","","","","","","","","","Punches,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"1008",".918 x 2mm BOWL/CUP PUNCH","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"ACC-WPB9182",0.0000,0.0000,Main,Gibson Engineering & Toolmaking,"ACC-WPB9182","",3.0500000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Each,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","ACC-WPB9182","","","","","","False","FALSE","","","","","","","","","","","","Punches,Not Stocked","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"15753",".918 X 2PT HARD DIEFLEX C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",1.0400000,2.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","AS21020C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Plain,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19222",".918 X 2PT X 10TPI X .032 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P020910C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19244",".918 X 2PT X 18TPI X .025 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P021620B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Not Stocked,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19173",".918 X 2PT X 4TPI X .032 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P020310C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18921",".918 X 2PT X 4TPI X .032 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P006710B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19174",".918 X 2PT X 4TPI X .040 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P020320B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18923",".918 X 2PT X 4TPI X .040 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P006720B","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete,LengthBin,LengthBin","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19177",".918 X 2PT X 4TPI X .046 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P020330C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18928",".918 X 2PT X 4TPI X .050 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P006740C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19183",".918 X 2PT X 4TPI X .125 C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,6.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.5800,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P020370B","","false","","","","false","FALSE","","","","","","","","","","","","Cutting Rule - Perforation","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"19489",".918 X 2PT X 50TPI D/G C/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",0.7800000,35.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,12.5100,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","PF391850","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18936",".918 X 2PT X 5TPI X .046 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,Steel Rule Graphics,"","",4.1000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P006830C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"18942",".918 X 2PT X 6TPI X .032 S/B","Diemaking","Seaga",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,cm,"",0.0000,0.0000,Main,,"","",0.0000000,5.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1000,Metre,640: Stock on Hand (Dear),,,300: COGS (Seaga),"Product Additional Attributes","P006910C","","","","","","False","FALSE","","","","","","","","","","","","Cutting Rule - Perforation,Obsolete","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
